date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:26	36561/36561	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:20%20GMT	https://www.inversebible.org/heb07-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb07-8.html	(from https://www.inversebible.org/site-map-inverse)
13:03:27	168035/168035	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:21%20GMT	https://www.inversebible.org/heb08	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08.html	(from https://www.inversebible.org/site-map-inverse)
13:03:28	37390/37390	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:23%20GMT	https://www.inversebible.org/heb08-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-1.html	(from https://www.inversebible.org/site-map-inverse)
13:03:30	36137/36137	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:24%20GMT	https://www.inversebible.org/heb08-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-2.html	(from https://www.inversebible.org/site-map-inverse)
13:03:31	39854/39854	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:25%20GMT	https://www.inversebible.org/heb08-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-3.html	(from https://www.inversebible.org/site-map-inverse)
13:03:32	39645/39645	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:26%20GMT	https://www.inversebible.org/heb08-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-4.html	(from https://www.inversebible.org/site-map-inverse)
13:03:33	36263/36263	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:27%20GMT	https://www.inversebible.org/heb08-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-5.html	(from https://www.inversebible.org/site-map-inverse)
13:03:35	38029/38029	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:29%20GMT	https://www.inversebible.org/heb08-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-6.html	(from https://www.inversebible.org/site-map-inverse)
13:03:36	39169/39169	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:30%20GMT	https://www.inversebible.org/heb08-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-7.html	(from https://www.inversebible.org/site-map-inverse)
13:03:37	36460/36460	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:31%20GMT	https://www.inversebible.org/heb08-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb08-8.html	(from https://www.inversebible.org/site-map-inverse)
13:03:38	175892/175892	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:32%20GMT	https://www.inversebible.org/heb09	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09.html	(from https://www.inversebible.org/site-map-inverse)
13:03:39	37201/37201	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:33%20GMT	https://www.inversebible.org/heb09-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-1.html	(from https://www.inversebible.org/site-map-inverse)
13:03:40	36140/36140	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:34%20GMT	https://www.inversebible.org/heb09-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-2.html	(from https://www.inversebible.org/site-map-inverse)
13:03:41	40335/40335	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:35%20GMT	https://www.inversebible.org/heb09-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-3.html	(from https://www.inversebible.org/site-map-inverse)
13:03:42	40654/40654	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:36%20GMT	https://www.inversebible.org/heb09-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-4.html	(from https://www.inversebible.org/site-map-inverse)
13:03:43	36321/36321	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:37%20GMT	https://www.inversebible.org/heb09-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-5.html	(from https://www.inversebible.org/site-map-inverse)
13:03:44	38493/38493	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:38%20GMT	https://www.inversebible.org/heb09-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-6.html	(from https://www.inversebible.org/site-map-inverse)
13:03:45	38743/38743	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:39%20GMT	https://www.inversebible.org/heb09-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-7.html	(from https://www.inversebible.org/site-map-inverse)
13:03:46	36813/36813	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:40%20GMT	https://www.inversebible.org/heb09-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb09-8.html	(from https://www.inversebible.org/site-map-inverse)
13:03:47	175061/175061	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:41%20GMT	https://www.inversebible.org/heb10	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10.html	(from https://www.inversebible.org/site-map-inverse)
13:03:49	37221/37221	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:43%20GMT	https://www.inversebible.org/heb10-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-1.html	(from https://www.inversebible.org/site-map-inverse)
13:03:49	36211/36211	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:44%20GMT	https://www.inversebible.org/heb10-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-2.html	(from https://www.inversebible.org/site-map-inverse)
13:03:51	40502/40502	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:45%20GMT	https://www.inversebible.org/heb10-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-3.html	(from https://www.inversebible.org/site-map-inverse)
13:03:52	39916/39916	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:46%20GMT	https://www.inversebible.org/heb10-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-4.html	(from https://www.inversebible.org/site-map-inverse)
13:03:54	36224/36224	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:48%20GMT	https://www.inversebible.org/heb10-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-5.html	(from https://www.inversebible.org/site-map-inverse)
13:03:55	38062/38062	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:49%20GMT	https://www.inversebible.org/heb10-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-6.html	(from https://www.inversebible.org/site-map-inverse)
13:03:56	38364/38364	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:50%20GMT	https://www.inversebible.org/heb10-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-7.html	(from https://www.inversebible.org/site-map-inverse)
13:03:57	36782/36782	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:51%20GMT	https://www.inversebible.org/heb10-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb10-8.html	(from https://www.inversebible.org/site-map-inverse)
13:03:59	175789/175789	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:53%20GMT	https://www.inversebible.org/heb11	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11.html	(from https://www.inversebible.org/site-map-inverse)
13:03:59	37221/37221	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:54%20GMT	https://www.inversebible.org/heb11-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:01	36140/36140	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:55%20GMT	https://www.inversebible.org/heb11-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:02	40132/40132	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:56%20GMT	https://www.inversebible.org/heb11-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-3.html	(from https://www.inversebible.org/site-map-inverse)
13:04:03	39597/39597	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:57%20GMT	https://www.inversebible.org/heb11-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-4.html	(from https://www.inversebible.org/site-map-inverse)
13:04:03	36253/36253	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:58%20GMT	https://www.inversebible.org/heb11-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-5.html	(from https://www.inversebible.org/site-map-inverse)
13:04:04	38478/38478	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:03:59%20GMT	https://www.inversebible.org/heb11-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-6.html	(from https://www.inversebible.org/site-map-inverse)
13:04:05	39983/39983	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:00%20GMT	https://www.inversebible.org/heb11-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-7.html	(from https://www.inversebible.org/site-map-inverse)
13:04:07	36902/36902	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:01%20GMT	https://www.inversebible.org/heb11-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb11-8.html	(from https://www.inversebible.org/site-map-inverse)
13:04:08	170184/170184	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:03%20GMT	https://www.inversebible.org/heb12	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12.html	(from https://www.inversebible.org/site-map-inverse)
13:04:09	37230/37230	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:03%20GMT	https://www.inversebible.org/heb12-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:10	36142/36142	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:04%20GMT	https://www.inversebible.org/heb12-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:11	39951/39951	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:06%20GMT	https://www.inversebible.org/heb12-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-3.html	(from https://www.inversebible.org/site-map-inverse)
13:04:12	39849/39849	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:06%20GMT	https://www.inversebible.org/heb12-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-4.html	(from https://www.inversebible.org/site-map-inverse)
13:04:14	36333/36333	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:08%20GMT	https://www.inversebible.org/heb12-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-5.html	(from https://www.inversebible.org/site-map-inverse)
13:04:14	37946/37946	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:09%20GMT	https://www.inversebible.org/heb12-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-6.html	(from https://www.inversebible.org/site-map-inverse)
13:04:15	39452/39452	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:10%20GMT	https://www.inversebible.org/heb12-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-7.html	(from https://www.inversebible.org/site-map-inverse)
13:04:16	36824/36824	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:11%20GMT	https://www.inversebible.org/heb12-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb12-8.html	(from https://www.inversebible.org/site-map-inverse)
13:04:18	170574/170574	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:12%20GMT	https://www.inversebible.org/heb13	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13.html	(from https://www.inversebible.org/site-map-inverse)
13:04:19	37205/37205	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:14%20GMT	https://www.inversebible.org/heb13-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:21	36132/36132	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:15%20GMT	https://www.inversebible.org/heb13-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:22	40194/40194	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:16%20GMT	https://www.inversebible.org/heb13-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-3.html	(from https://www.inversebible.org/site-map-inverse)
13:04:23	40322/40322	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:17%20GMT	https://www.inversebible.org/heb13-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-4.html	(from https://www.inversebible.org/site-map-inverse)
13:04:25	36246/36246	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:19%20GMT	https://www.inversebible.org/heb13-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-5.html	(from https://www.inversebible.org/site-map-inverse)
13:04:26	38282/38282	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:20%20GMT	https://www.inversebible.org/heb13-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-6.html	(from https://www.inversebible.org/site-map-inverse)
13:04:28	39536/39536	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:22%20GMT	https://www.inversebible.org/heb13-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-7.html	(from https://www.inversebible.org/site-map-inverse)
13:04:29	36819/36819	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:23%20GMT	https://www.inversebible.org/heb13-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/heb13-8.html	(from https://www.inversebible.org/site-map-inverse)
13:04:30	164983/164983	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:24%20GMT	https://www.inversebible.org/jam	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam.html	(from https://www.inversebible.org/site-map-inverse)
13:04:31	39852/39852	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:25%20GMT	https://www.inversebible.org/jamintro	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jamintro.html	(from https://www.inversebible.org/site-map-inverse)
13:04:33	169503/169503	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:27%20GMT	https://www.inversebible.org/jam01	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01.html	(from https://www.inversebible.org/site-map-inverse)
13:04:34	37577/37577	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:28%20GMT	https://www.inversebible.org/jam01-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:35	36128/36128	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:30%20GMT	https://www.inversebible.org/jam01-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:37	38559/38559	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:31%20GMT	https://www.inversebible.org/jam01-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-3.html	(from https://www.inversebible.org/site-map-inverse)
13:04:38	38541/38541	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:32%20GMT	https://www.inversebible.org/jam01-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-4.html	(from https://www.inversebible.org/site-map-inverse)
13:04:40	36278/36278	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:34%20GMT	https://www.inversebible.org/jam01-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-5.html	(from https://www.inversebible.org/site-map-inverse)
13:04:40	37975/37975	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:35%20GMT	https://www.inversebible.org/jam01-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-6.html	(from https://www.inversebible.org/site-map-inverse)
13:04:42	38587/38587	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:36%20GMT	https://www.inversebible.org/jam01-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-7.html	(from https://www.inversebible.org/site-map-inverse)
13:04:43	36750/36750	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:37%20GMT	https://www.inversebible.org/jam01-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam01-8.html	(from https://www.inversebible.org/site-map-inverse)
13:04:45	165124/165124	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:39%20GMT	https://www.inversebible.org/jam02	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02.html	(from https://www.inversebible.org/site-map-inverse)
13:04:46	37483/37483	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:40%20GMT	https://www.inversebible.org/jam02-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:47	36129/36129	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:41%20GMT	https://www.inversebible.org/jam02-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:47	39046/39046	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:42%20GMT	https://www.inversebible.org/jam02-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-3.html	(from https://www.inversebible.org/site-map-inverse)
13:04:49	38857/38857	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:43%20GMT	https://www.inversebible.org/jam02-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-4.html	(from https://www.inversebible.org/site-map-inverse)
13:04:50	36210/36210	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:44%20GMT	https://www.inversebible.org/jam02-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-5.html	(from https://www.inversebible.org/site-map-inverse)
13:04:51	38382/38382	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:45%20GMT	https://www.inversebible.org/jam02-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-6.html	(from https://www.inversebible.org/site-map-inverse)
13:04:53	38420/38420	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:47%20GMT	https://www.inversebible.org/jam02-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-7.html	(from https://www.inversebible.org/site-map-inverse)
13:04:53	36519/36519	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:48%20GMT	https://www.inversebible.org/jam02-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam02-8.html	(from https://www.inversebible.org/site-map-inverse)
13:04:55	210778/210778	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:49%20GMT	https://www.inversebible.org/jam03	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03.html	(from https://www.inversebible.org/site-map-inverse)
13:04:56	81895/81895	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:50%20GMT	https://www.inversebible.org/jam03-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-1.html	(from https://www.inversebible.org/site-map-inverse)
13:04:57	36129/36129	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:51%20GMT	https://www.inversebible.org/jam03-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-2.html	(from https://www.inversebible.org/site-map-inverse)
13:04:59	38506/38506	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:53%20GMT	https://www.inversebible.org/jam03-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-3.html	(from https://www.inversebible.org/site-map-inverse)
13:05:00	38722/38722	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:54%20GMT	https://www.inversebible.org/jam03-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-4.html	(from https://www.inversebible.org/site-map-inverse)
13:05:01	36460/36460	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:55%20GMT	https://www.inversebible.org/jam03-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-5.html	(from https://www.inversebible.org/site-map-inverse)
13:05:02	38497/38497	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:56%20GMT	https://www.inversebible.org/jam03-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-6.html	(from https://www.inversebible.org/site-map-inverse)
13:05:03	38403/38403	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:57%20GMT	https://www.inversebible.org/jam03-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-7.html	(from https://www.inversebible.org/site-map-inverse)
13:05:04	36769/36769	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:58%20GMT	https://www.inversebible.org/jam03-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam03-8.html	(from https://www.inversebible.org/site-map-inverse)
13:05:05	164229/164229	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:04:59%20GMT	https://www.inversebible.org/jam04	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04.html	(from https://www.inversebible.org/site-map-inverse)
13:05:06	38556/38556	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:01%20GMT	https://www.inversebible.org/jam04-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-1.html	(from https://www.inversebible.org/site-map-inverse)
13:05:08	36128/36128	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:02%20GMT	https://www.inversebible.org/jam04-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-2.html	(from https://www.inversebible.org/site-map-inverse)
13:05:08	38511/38511	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:03%20GMT	https://www.inversebible.org/jam04-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-3.html	(from https://www.inversebible.org/site-map-inverse)
13:05:09	38661/38661	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:03%20GMT	https://www.inversebible.org/jam04-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-4.html	(from https://www.inversebible.org/site-map-inverse)
13:05:11	36221/36221	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:05%20GMT	https://www.inversebible.org/jam04-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-5.html	(from https://www.inversebible.org/site-map-inverse)
13:05:12	38228/38228	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:06%20GMT	https://www.inversebible.org/jam04-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-6.html	(from https://www.inversebible.org/site-map-inverse)
13:05:13	38886/38886	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:07%20GMT	https://www.inversebible.org/jam04-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-7.html	(from https://www.inversebible.org/site-map-inverse)
13:05:14	36682/36682	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:08%20GMT	https://www.inversebible.org/jam04-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam04-8.html	(from https://www.inversebible.org/site-map-inverse)
13:05:15	164560/164560	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:09%20GMT	https://www.inversebible.org/jam05	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05.html	(from https://www.inversebible.org/site-map-inverse)
13:05:16	37424/37424	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:10%20GMT	https://www.inversebible.org/jam05-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-1.html	(from https://www.inversebible.org/site-map-inverse)
13:05:17	36133/36133	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:11%20GMT	https://www.inversebible.org/jam05-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-2.html	(from https://www.inversebible.org/site-map-inverse)
13:05:19	38265/38265	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:13%20GMT	https://www.inversebible.org/jam05-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-3.html	(from https://www.inversebible.org/site-map-inverse)
13:05:19	38459/38459	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:14%20GMT	https://www.inversebible.org/jam05-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-4.html	(from https://www.inversebible.org/site-map-inverse)
13:05:22	36227/36227	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:16%20GMT	https://www.inversebible.org/jam05-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-5.html	(from https://www.inversebible.org/site-map-inverse)
13:05:23	38327/38327	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:18%20GMT	https://www.inversebible.org/jam05-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-6.html	(from https://www.inversebible.org/site-map-inverse)
13:05:25	38529/38529	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2020:05:19%20GMT	https://www.inversebible.org/jam05-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/jam05-7.html	(from https://www.inversebible.org/site-map-inverse)
